A,B,C,D,E,F,G,H,I
,,"-68.96836853027344,-81.1478500366211,0.0 -72.55793762207031,-79.67288208007812,0.0 -73.5025863647461,-77.90192413330078,0.0 -74.76636505126953,-76.17582702636719,0.0 -75.85941314697266,-74.8773193359375,0.0 -75.94062805175781,-74.78023529052734,0.0 -76.83393859863281,-73.75807189941406,0.0 -77.71648406982422,-72.73760986328125,0.0 -78.1058578491211,-72.26953887939453,0.0 -78.5196533203125,-71.76838684082031,0.0 -79.26155853271484,-70.84821319580078,0.0 -79.66534423828125,-70.33712768554688,0.0 -79.955810546875,-69.97552490234375,0.0 -80.60379791259766,-69.12792205810547,0.0 -80.89994049072266,-68.70835876464844,0.0 -81.20165252685547,-68.27869415283203,0.0 -81.76201629638672,-67.44326782226562,0.0 -81.87210845947266,-67.27166748046875,0.0 -82.28507995605469,-66.61072540283203,0.0 -82.66444396972656,-65.97212982177734,0.0 -82.77288055419922,-65.77621459960938,0.0 -83.2120132446289,-64.90314483642578,0.0 -83.27294921875,-64.77342224121094,0.0 -83.6063003540039,-63.99290466308593,0.0 -83.73954772949219,-63.65438461303711,0.0 -83.95750427246094,-63.04242324829102,0.0 -84.10083770751953,-62.60150527954102,0.0 -84.26229858398438,-62.03716278076172,0.0 -84.37397003173828,-61.60376358032227,0.0 -84.51483917236328,-60.95586776733398,0.0 -84.57279205322266,-60.65241622924805,0.0 -84.70718383789062,-59.76993942260743,0.0 -84.71088409423828,-59.74165725708008,0.0 -84.80384826660156,-58.86688613891602,0.0 -84.83224487304688,-58.44831848144532,0.0 -84.8571548461914,-58.02436447143555,0.0 -84.87586975097656,-57.20973587036132,0.0 -84.87281036376953,-56.92678451538086,0.0 -84.86677551269531,-56.42146301269531,0.0 -84.82837677001953,-55.65680694580079,0.0 -84.76803588867188,-55.00404357910156,0.0 -84.76032257080078,-54.91286087036132,0.0 -84.6674575805664,-54.18866729736327,0.0 -84.53862762451172,-53.48180770874023,0.0 -84.372314453125,-52.79140853881836,0.0 -84.17790222167969,-52.11608123779297,0.0 -83.95732879638672,-51.45501327514648,0.0 -83.7121353149414,-50.80745315551757,0.0 -83.42815399169922,-50.17220306396484,0.0 -83.12637329101562,-49.54901504516602,0.0 -83.04354095458984,-49.38895797729492,0.0 -82.8193130493164,-48.93738174438477,0.0 -82.51074981689453,-48.33734893798828,0.0 -82.20195007324219,-47.74818801879883,0.0 -82.08909606933594,-47.5349464416504,0.0 -81.9028549194336,-47.16924285888672,0.0 -81.62031555175781,-46.60016632080078,0.0 -81.3567886352539,-46.04105758666992,0.0 -81.2350845336914,-45.76605987548828,0.0 -81.11709594726562,-45.49110412597656,0.0 -80.91230773925781,-44.94995880126953,0.0 -80.72930145263672,-44.4172248840332,0.0 -80.56571960449219,-43.89221954345703,0.0 -80.41939544677734,-43.37458801269531,0.0 -80.29507446289062,-42.8642578125,0.0 -80.19175720214844,-42.3830451965332,0.0 -80.18701934814453,-42.36066436767578,0.0 -80.0875244140625,-41.86357116699219,0.0 -79.99383544921875,-41.37202835083008,0.0 -79.90495300292969,-40.8864860534668,0.0 -79.82202911376953,-40.4064826965332,0.0 -79.74329376220703,-39.93152236938477,0.0 -79.66829681396484,-39.46173477172852,0.0 -79.59636688232422,-38.99702072143555,0.0 -79.52037811279297,-38.53676605224609,0.0 -79.44547271728516,-38.08101654052734,0.0 -79.37455749511719,-37.629638671875,0.0 -79.30641174316406,-37.18267822265625,0.0 -79.23251342773438,-36.73956680297852,0.0 -79.13898468017578,-36.29992294311523,0.0 -79.03813171386719,-35.86417007446289,0.0 -78.9266586303711,-35.43194580078125,0.0 -78.87999725341797,-35.26997756958008,0.0 -78.80445098876953,-35.00286102294922,0.0 -78.64701843261719,-34.57697677612305,0.0 -78.46102142333984,-34.15420913696289,0.0 -78.36186981201172,-33.95201873779297,0.0 -78.2611312866211,-33.73443603515625,0.0 -78.05355834960938,-33.31771850585938,0.0 -77.89744567871094,-33.02708435058594,0.0 -77.83624267578125,-32.9041633605957,0.0 -77.62324523925781,-32.49372482299805,0.0 -77.45098876953125,-32.16745376586914,0.0 -77.41141510009766,-32.08652114868164,0.0 -77.21554565429688,-31.68208503723145,0.0 -77.02630615234375,-31.28075790405273,0.0 -77.01211547851562,-31.24835395812988,0.0 -76.86155700683594,-30.8820686340332,0.0 -76.70637512207031,-30.48636245727539,0.0 -76.57359313964844,-30.13125419616699,0.0 -76.5600814819336,-30.09316825866699,0.0 -76.42804718017578,-29.70253944396973,0.0 -76.30733489990234,-29.31463241577149,0.0 -76.19750213623047,-28.92893218994141,0.0 -76.13260650634766,-28.68448257446289,0.0 -76.09684753417969,-28.5456657409668,0.0 -76.00579833984375,-28.16446876525879,0.0 -75.92218780517578,-27.78561401367187,0.0 -75.84402465820312,-27.40876388549805,0.0 -75.77490997314453,-27.03396987915039,0.0 -75.71470642089844,-26.66123008728027,0.0 -75.67391967773438,-26.37135314941406,0.0 -75.66278076171875,-26.29059410095215,0.0 -75.61213684082031,-25.92179870605469,0.0 -75.56478881835938,-25.55481910705567,0.0 -75.52525329589844,-25.18959617614746,0.0 -75.49159240722656,-24.82604789733887,0.0 -75.45672607421875,-24.46421241760254,0.0 -75.40201568603516,-24.1038703918457,0.0 -75.34658813476562,-23.74505424499512,0.0 -75.28944396972656,-23.38785552978516,0.0 -75.2271728515625,-23.03238868713379,0.0 -75.20967102050781,-22.96748542785644,0.0 -75.13536071777344,-22.67813491821289,0.0 -75.02552032470703,-22.32516479492188,0.0 -74.91011047363281,-21.97353744506836,0.0 -74.8369140625,-21.75441360473633,0.0 -74.79716491699219,-21.62339782714844,0.0 -74.68043518066406,-21.27453231811523,0.0 -74.53075408935547,-20.92708969116211,0.0 -74.4786148071289,-20.79984664916992,0.0 -74.39447784423828,-20.58073616027832,0.0 -74.27730560302734,-20.23602104187012,0.0 -74.17882537841797,-19.89252090454102,0.0 -74.124755859375,-19.73987770080566,0.0 -74.06050872802734,-19.54973793029785,0.0 -73.95706939697266,-19.20865821838379,0.0 -73.88288879394531,-18.86867141723633,0.0 -73.84095764160156,-18.52970504760742,0.0 -73.80353546142578,-18.19183731079102,0.0 -73.7679443359375,-17.97770881652832,0.0 -73.74820709228516,-17.85513496398926,0.0 -73.71759796142578,-17.51925659179688,0.0 -73.71160888671875,-17.18465805053711,0.0 -73.72392272949219,-16.85080909729004,0.0 -73.67506408691406,-16.51799392700195,0.0 -73.6172866821289,-16.18593597412109,0.0 -73.55989837646484,-15.85478496551514,0.0 -73.50155639648438,-15.52466011047363,0.0 -73.41260528564453,-15.25043964385986,0.0 -73.3955307006836,-15.19514274597168,0.0 -73.22901153564453,-14.86648082733154,0.0 -73.08583068847656,-14.62271976470947,0.0 -73.03762817382812,-14.53874969482422,0.0 -72.83606719970703,-14.21176242828369,0.0 -72.76202392578125,-14.09927749633789,0.0 -72.6152572631836,-13.88508129119873,0.0 -72.44058227539062,-13.70217800140381,0.0 -72.29264068603516,-13.5599536895752,0.0 -72.12063598632812,-13.40996932983398,0.0 -71.89163208007812,-13.23485374450684,0.0 -71.8016586303711,-13.16914081573487,0.0 -71.48336029052734,-12.97354793548584,0.0 -71.35926055908203,-12.91086673736572,0.0 -71.1655502319336,-12.81216716766358,0.0 -70.8479995727539,-12.6882209777832,0.0 -70.53050231933594,-12.60529994964599,0.0 -70.30058288574219,-12.58845615386963,0.0 -70.21278381347656,-12.58242321014404,0.0 -70.14785766601562,-12.58872413635254,0.0 -69.89456939697266,-12.61468410491943,0.0 -69.57569885253906,-12.69187259674072,0.0 -69.25581359863281,-12.81736850738525,0.0 -69.08495330810547,-12.91397571563721,0.0 -68.93476867675781,-12.99504566192627,0.0 -68.6167221069336,-13.23916435241699,0.0 -68.6118392944336,-13.24300479888916,0.0 -68.28736114501953,-13.52756977081299,0.0 -68.24976348876953,-13.56500339508057,0.0 -67.960693359375,-13.85731506347656,0.0 -67.9298095703125,-13.89166355133057,0.0 -67.70977020263672,-14.21862983703613,0.0 -67.62967681884766,-14.31749153137207,0.0 -67.45489501953125,-14.54647922515869,0.0 -67.2981185913086,-14.71748161315918,0.0 -67.15568542480469,-14.87572383880615,0.0 -66.96595001220703,-15.06281757354736,0.0 -66.81842803955078,-15.20608997344971,0.0 -66.63228607177734,-15.39846706390381,0.0 -66.48992156982422,-15.53728866577148,0.0 -66.29777526855469,-15.71087455749512,0.0 -66.0969467163086,-15.86960792541504,0.0 -65.96367645263672,-15.95735549926758,0.0 -65.63074493408203,-16.13929748535156,0.0 -65.49288177490234,-16.20453262329102,0.0 -65.2977066040039,-16.28976631164551,0.0 -64.96483612060547,-16.4171085357666,0.0 -64.63162231445312,-16.52952575683594,0.0 -64.58137512207031,-16.54329872131348,0.0 -64.29852294921875,-16.62237548828125,0.0 -63.96479797363281,-16.70855903625488,0.0 -63.63042449951172,-16.79230880737305,0.0 -63.29523468017578,-16.87734603881836,0.0 -63.25791549682617,-16.88753128051758,0.0 -62.95838165283203,-16.97493553161621,0.0 -62.62016677856445,-17.08180618286133,0.0 -62.28054809570313,-17.19454383850098,0.0 -62.17060089111328,-17.2326831817627,0.0 -61.93968200683594,-17.31154441833496,0.0 -61.59679794311523,-17.43977165222168,0.0 -61.29773330688477,-17.57795906066895,0.0 -61.25041198730468,-17.60003852844238,0.0 -60.90181350708007,-17.77260398864746,0.0 -60.62100982666016,-17.92292213439941,0.0 -60.55031204223634,-17.96177101135254,0.0 -60.1957893371582,-18.16843032836914,0.0 -60.04877853393555,-18.26820182800293,0.0 -59.83585357666016,-18.41569900512695,0.0 -59.5740852355957,-18.61375045776367,0.0 -59.47141265869141,-18.68891716003418,0.0 -59.1093864440918,-18.96080780029297,0.0 -59.10427856445313,-18.96455001831055,0.0 -58.73508453369141,-19.23520278930664,0.0 -58.63617706298829,-19.30959129333496,0.0 -58.36274337768555,-19.50975799560547,0.0 -58.17037963867188,-19.65971755981445,0.0 -57.98599243164063,-19.79978561401367,0.0 -57.68761444091797,-20.01194381713867,0.0 -57.60939407348634,-20.06307601928711,0.0 -57.23579025268555,-20.27572441101074,0.0 -57.03534317016601,-20.36900520324707,0.0 -56.86507034301759,-20.44227027893066,0.0 -56.49406051635742,-20.59542846679688,0.0 -56.12498092651367,-20.71661949157715,0.0 -56.04496002197266,-20.73482894897461,0.0 -55.75944900512695,-20.79642295837402,0.0 -55.3974494934082,-20.83865547180176,0.0 -55.03641128540039,-20.86479568481445,0.0 -54.67450714111328,-20.88731384277344,0.0 -54.3143310546875,-20.89032173156738,0.0 -53.95557022094727,-20.87575531005859,0.0 -53.59735107421875,-20.84980773925781,0.0 -53.23482131958009,-20.84641456604004,0.0 -52.8708381652832,-20.84515953063965,0.0 -52.50500106811523,-20.8465461730957,0.0 -52.13729095458984,-20.85182762145996,0.0 -51.76501846313477,-20.87772941589356,0.0 -51.38704681396484,-20.92668533325195,0.0 -51.00473022460938,-20.99080085754395,0.0 -50.6181755065918,-21.0691089630127,0.0 -50.22605514526367,-21.16500091552734,0.0 -50.02843856811523,-21.22630310058594,0.0 -49.82564163208009,-21.29293823242188,0.0 -49.41699600219726,-21.45028495788574,0.0 -49.06867980957031,-21.6053409576416,0.0 -48.99625396728515,-21.6528491973877,0.0 -48.55361938476563,-21.9742603302002,0.0 -48.54548263549805,-21.98225975036621,0.0 -48.20188522338867,-22.34007453918457,0.0 -48.03545379638672,-22.55709457397461,0.0 -47.92911529541016,-22.70524215698242,0.0 -47.72293853759766,-23.07009506225586,0.0 -47.61653900146484,-23.43320655822754,0.0 -47.64482116699219,-23.79360198974609,0.0 -47.68834686279297,-24.07266044616699,0.0 -47.69797515869141,-24.1544075012207,0.0 -47.7548713684082,-24.5167179107666,0.0 -47.81121063232423,-24.8806095123291,0.0 -47.8562126159668,-25.01455688476563,0.0 -47.91540145874023,-25.24436187744141,0.0 -48.02338409423829,-25.60946273803711,0.0 -48.06686019897461,-25.7678165435791,0.0 -48.11359024047852,-25.97711181640625,0.0 -48.17964172363281,-26.34703826904297,0.0 -48.23081588745117,-26.69171333312988,0.0 -48.23443984985352,-26.71926116943359,0.0 -48.29201507568359,-27.09321022033691,0.0 -48.33620452880859,-27.46954154968262,0.0 -48.35440444946289,-27.74875640869141,0.0 -48.36074829101562,-27.84853553771972,0.0 -48.36164855957031,-28.2303638458252,0.0 -48.34928131103516,-28.61458206176758,0.0 -48.32139587402344,-29.00191497802734,0.0 -48.27463150024414,-29.39192008972168,0.0 -48.22849273681641,-29.65086936950684,0.0 -48.20424652099609,-29.78529739379883,0.0 -48.10462188720703,-30.18221092224121,0.0 -47.98173141479492,-30.58249092102051,0.0 -47.84147644042969,-30.98613357543945,0.0 -47.7271728515625,-31.28426170349121,0.0 -47.68475341796875,-31.39317512512207,0.0 -47.51065826416016,-31.8037109375,0.0 -47.30661773681641,-32.21848297119141,0.0 -47.09152603149414,-32.63672256469727,0.0 -46.86801147460937,-33.05857086181641,0.0 -46.63800811767578,-33.48363494873047,0.0 -46.39389038085938,-33.91280746459961,0.0 -46.3509979248047,-33.98726272583008,0.0 -46.13742446899414,-34.34605026245117,0.0 -45.87435913085937,-34.78323745727539,0.0 -45.60746002197266,-35.22420120239258,0.0 -45.34368515014648,-35.66875457763672,0.0 -45.10224533081055,-36.11605834960938,0.0 -44.87947845458984,-36.56623077392578,0.0 -44.68971633911133,-37.01873779296875,0.0 -44.56171798706055,-37.47168350219727,0.0 -44.58980560302734,-37.91975402832031,0.0 -44.64501953125,-38.04246520996094,0.0 -44.90804290771484,-38.35549163818359,0.0 -44.96409225463867,-38.39401245117188,0.0 -45.38890838623047,-38.51940536499023,0.0 -45.81328582763672,-38.64400482177734,0.0 -46.06178665161133,-38.74822616577148,0.0 -46.22245025634766,-38.8011474609375,0.0 -46.62109756469727,-38.9815788269043,0.0 -47.02322006225586,-39.15424346923828,0.0 -47.02774429321289,-39.15650177001953,0.0 -47.41920471191406,-39.34130477905273,0.0 -47.79511642456055,-39.57625198364258,0.0 -47.80030059814453,-39.58044052124023,0.0 -48.15560150146484,-39.84994506835938,0.0 -48.35914993286133,-40.02050018310547,0.0 -48.51137542724609,-40.13742446899414,0.0 -48.88160705566406,-40.39343643188477,0.0 -48.96786117553711,-40.46277618408203,0.0 -49.24293136596679,-40.67385482788086,0.0 -49.53302764892578,-40.91246795654297,0.0 -49.6007194519043,-40.96693801879883,0.0 -49.9578742980957,-41.26546859741211,0.0 -50.09849548339844,-41.36730575561523,0.0 -50.32609176635742,-41.54067993164063,0.0 -50.70363235473633,-41.79679107666016,0.0 -50.74229812622071,-41.82374954223633,0.0 -51.07795333862305,-42.06480026245117,0.0 -51.39499282836914,-42.28562164306641,0.0 -51.45541000366212,-42.32959747314453,0.0 -51.83634948730469,-42.58974075317383,0.0 -52.13474655151367,-42.74943923950195,0.0 -52.23527526855469,-42.80716323852539,0.0 -52.6299934387207,-43.03969192504883,0.0 -52.91954803466797,-43.21767807006836,0.0 -53.02076721191406,-43.28772735595703,0.0 -53.40327072143554,-43.56421279907227,0.0 -53.59760665893554,-43.69794845581055,0.0 -53.78571701049804,-43.84718322753906,0.0 -54.16053009033202,-44.15890121459961,0.0 -54.19306945800781,-44.18877792358398,0.0 -54.51837539672852,-44.52778625488281,0.0 -54.6610221862793,-44.69260406494141,0.0 -54.85963821411133,-44.95475006103516,0.0 -55.03632354736328,-45.20738983154298,0.0 -55.18106842041016,-45.45113754272461,0.0 -55.33651733398438,-45.73315811157226,0.0 -55.46836853027344,-46.06000900268555,0.0 -55.54494476318359,-46.27080535888672,0.0 -55.69593048095704,-46.81917572021484,0.0 -55.70039749145508,-46.84288024902344,0.0 -55.79086685180664,-47.37853622436523,0.0 -55.84068298339844,-47.89852142333984,0.0 -55.84477996826172,-47.94906616210938,0.0 -55.8376922607422,-48.53179550170898,0.0 -55.77965927124023,-49.12707901000977,0.0 -55.68075942993164,-49.73524475097656,0.0 -55.66670608520508,-49.79896926879883,0.0 -55.5365104675293,-50.35721588134766,0.0 -55.35559082031249,-50.99385070800781,0.0 -55.14506530761719,-51.64479064941406,0.0 -54.90763854980469,-52.31168746948242,0.0 -54.64795684814453,-52.99532318115235,0.0 -54.37071228027344,-53.6965217590332,0.0 -54.08919525146485,-54.41584396362305,0.0 -53.80093383789063,-55.1553955078125,0.0 -53.59768295288087,-55.67448043823242,0.0 -53.49776077270509,-55.91679000854492,0.0 -53.17445755004883,-56.70291519165039,0.0 -52.83512115478516,-57.51515960693359,0.0 -52.48241806030273,-58.35702133178711,0.0 -52.09958648681641,-59.23251342773438,0.0 -51.94823837280273,-59.56866836547852,0.0 -51.67334747314453,-60.14627838134766,0.0 -51.19350814819336,-61.10398483276367,0.0 -50.65242767333984,-62.11263275146485,0.0 -50.13747024536133,-62.99856567382813,0.0 -50.02542114257813,-63.1819953918457,0.0 -49.2765121459961,-64.32585144042969,0.0 -48.36394119262695,-65.56216430664062,0.0 -47.36492538452148,-66.75116729736328,0.0 -47.21681213378906,-66.91851806640625,0.0 -45.72193908691406,-68.43897247314453,0.0 -43.60309982299805,-70.21022033691406,0.0 -42.21247100830078,-71.18397521972656,0.0 -40.14754104614258,-72.43866729736328,0.0 -29.41782379150391,-76.5052490234375,0.0 -26.35695457458496,-77.3460922241211,0.0",Polygon Outer Boundary,44,33023,0,4,9
